SorghumGene,Ortholog
Sobic.001G216600,Zm00001eb221560
Sobic.001G216600,Zm00001eb221550
Sobic.001G228200,Zm00001eb222300
Sobic.001G251100,Zm00001eb223150
Sobic.001G251100,Zm00001eb223140
Sobic.001G251200,Zm00001eb223160
Sobic.001G257300,Zm00001eb223490
Sobic.001G260400,Zm00001eb223630
Sobic.001G267800,Zm00001eb224120
Sobic.001G267600,Zm00001eb224120
Sobic.001G267800,Zm00001eb224130
Sobic.001G267600,Zm00001eb224130
Sobic.010G236600,Zm00001eb225650
Sobic.010G238800,Zm00001eb225770
Sobic.010G241500,Zm00001eb226010
Sobic.010G242000,Zm00001eb226010
Sobic.010G241500,Zm00001eb226000
Sobic.010G242000,Zm00001eb226000
Sobic.010G240300,Zm00001eb226140
Sobic.010G243900,Zm00001eb226260
Sobic.010G245300,Zm00001eb226340
Sobic.010G245300,Zm00001eb226350
Sobic.010G246400,Zm00001eb226460
Sobic.010G246500,Zm00001eb226460
Sobic.010G246400,Zm00001eb226450
Sobic.010G246500,Zm00001eb226450
Sobic.010G251200,Zm00001eb226930
Sobic.010G252700,Zm00001eb227060
Sobic.010G252700,Zm00001eb227040
Sobic.010G257100,Zm00001eb227400
Sobic.010G261000,Zm00001eb227740
Sobic.010G261100,Zm00001eb227740
Sobic.010G261000,Zm00001eb227750
Sobic.010G261100,Zm00001eb227750
Sobic.010G268800,Zm00001eb228240
Sobic.010G268800,Zm00001eb228250
Sobic.010G271000,Zm00001eb228410
Sobic.010G271000,Zm00001eb228420
Sobic.004G003300,Zm00001eb229380
Sobic.004G003300,Zm00001eb229370
Sobic.004G004400,Zm00001eb229420
Sobic.004G004400,Zm00001eb229430
Sobic.004G009100,Zm00001eb229740
Sobic.004G012900,Zm00001eb230040
Sobic.004G014300,Zm00001eb230150
Sobic.004G014500,Zm00001eb230150
Sobic.004G024500,Zm00001eb230870
Sobic.004G024500,Zm00001eb230860
Sobic.004G030900,Zm00001eb231340
Sobic.004G031100,Zm00001eb231360
Sobic.004G034600,Zm00001eb231810
Sobic.004G048800,Zm00001eb232660
Sobic.004G050700,Zm00001eb232740
Sobic.004G051000,Zm00001eb232740
Sobic.004G057800,Zm00001eb233240
Sobic.004G058400,Zm00001eb233280
Sobic.004G058900,Zm00001eb233320
Sobic.004G060500,Zm00001eb233510
Sobic.004G060100,Zm00001eb233450
Sobic.004G063400,Zm00001eb233810
Sobic.004G063400,Zm00001eb233820
Sobic.004G073800,Zm00001eb234920
Sobic.004G084100,Zm00001eb235710
Sobic.004G082800,Zm00001eb235890
Sobic.004G080100,Zm00001eb236160
Sobic.004G078900,Zm00001eb236370
Sobic.004G125800,Zm00001eb237270
Sobic.004G122600,Zm00001eb237510
Sobic.004G122600,Zm00001eb237520
Sobic.004G108300,Zm00001eb238530
Sobic.004G108400,Zm00001eb238530
Sobic.004G108300,Zm00001eb238540
Sobic.004G108400,Zm00001eb238540
Sobic.004G107800,Zm00001eb238590
Sobic.004G107800,Zm00001eb238600
Sobic.004G099200,Zm00001eb239510
Sobic.004G141800,Zm00001eb240720
Sobic.004G145500,Zm00001eb241060
Sobic.004G146800,Zm00001eb241150
Sobic.004G149800,Zm00001eb241240
Sobic.004G156200,Zm00001eb241860
Sobic.004G156800,Zm00001eb241970
Sobic.004G167900,Zm00001eb242960
Sobic.004G167900,Zm00001eb242970
Sobic.004G167900,Zm00001eb242980
Sobic.004G167900,Zm00001eb242990
Sobic.004G178300,Zm00001eb243910
Sobic.004G191901,Zm00001eb245070
Sobic.004G192400,Zm00001eb245190
Sobic.004G192400,Zm00001eb245180
Sobic.004G193000,Zm00001eb245250
Sobic.004G198600,Zm00001eb245770
Sobic.004G212700,Zm00001eb246940
Sobic.004G214500,Zm00001eb247100
Sobic.004G214500,Zm00001eb247110
Sobic.004G223000,Zm00001eb247890
Sobic.004G282100,Zm00001eb250660
Sobic.004G282000,Zm00001eb250660
Sobic.004G276400,Zm00001eb251110
Sobic.004G276400,Zm00001eb251100
Sobic.004G274400,Zm00001eb251310
Sobic.004G272600,Zm00001eb251420
Sobic.004G272600,Zm00001eb251480
Sobic.004G270100,Zm00001eb251710
Sobic.004G266400,Zm00001eb252210
Sobic.004G266500,Zm00001eb252210
Sobic.004G266400,Zm00001eb252200
Sobic.004G266500,Zm00001eb252200
Sobic.004G256000,Zm00001eb253180
Sobic.004G244400,Zm00001eb254030
Sobic.004G238500,Zm00001eb254500
Sobic.004G238500,Zm00001eb254510
Sobic.004G236200,Zm00001eb254950
Sobic.004G234500,Zm00001eb255080
Sobic.004G234500,Zm00001eb255090
Sobic.004G233700,Zm00001eb255140
Sobic.004G233700,Zm00001eb255150
Sobic.004G310600,Zm00001eb256080
Sobic.004G310600,Zm00001eb256070
Sobic.004G311100,Zm00001eb256150
Sobic.004G314000,Zm00001eb256430
Sobic.004G320300,Zm00001eb257080
Sobic.004G320500,Zm00001eb257110
Sobic.004G332500,Zm00001eb257990
Sobic.004G332500,Zm00001eb257980
Sobic.004G332900,Zm00001eb258010
Sobic.004G332900,Zm00001eb258020
Sobic.004G344901,Zm00001eb258890
Sobic.007G020500,Zm00001eb261130
Sobic.008G108500,Zm00001eb264710
Sobic.008G108500,Zm00001eb264700
Sobic.009G016201,Zm00001eb266440
Sobic.009G016201,Zm00001eb266430
Sobic.009G016000,Zm00001eb266490
Sobic.009G012700,Zm00001eb266890
Sobic.009G012400,Zm00001eb266890
Sobic.009G012500,Zm00001eb266890
Sobic.009G012600,Zm00001eb266890
Sobic.009G005700,Zm00001eb267290
Sobic.009G000300,Zm00001eb267710
Sobic.010G064200,Zm00001eb268200
Sobic.010G064200,Zm00001eb268210
Sobic.010G004400,Zm00001eb268640
Sobic.010G010900,Zm00001eb268890
Sobic.010G011000,Zm00001eb268910
Sobic.010G011200,Zm00001eb268910
Sobic.010G013800,Zm00001eb269160
Sobic.010G013800,Zm00001eb269170
Sobic.010G013900,Zm00001eb269160
Sobic.010G013900,Zm00001eb269170
Sobic.010G026700,Zm00001eb270040
Sobic.010G027500,Zm00001eb270080
Sobic.010G032700,Zm00001eb270370
Sobic.010G047000,Zm00001eb271220
Sobic.010G047100,Zm00001eb271250
Sobic.010G047200,Zm00001eb271250
Sobic.010G047100,Zm00001eb271240
Sobic.010G047200,Zm00001eb271240
Sobic.010G274600,Zm00001eb272000
Sobic.010G269300,Zm00001eb272180
Sobic.010G269300,Zm00001eb272170
Sobic.010G261500,Zm00001eb272520
Sobic.010G261500,Zm00001eb272530
Sobic.010G248301,Zm00001eb273050
Sobic.010G244500,Zm00001eb273250
Sobic.010G244500,Zm00001eb273240
Sobic.010G230600,Zm00001eb273690
Sobic.010G227400,Zm00001eb273940
Sobic.010G223100,Zm00001eb274180
Sobic.010G217600,Zm00001eb274650
Sobic.010G211300,Zm00001eb274970
Sobic.010G196200,Zm00001eb275660
Sobic.010G196200,Zm00001eb275670
Sobic.010G190400,Zm00001eb275860
Sobic.010G181000,Zm00001eb276950
Sobic.010G181000,Zm00001eb276940
Sobic.010G165300,Zm00001eb277550
Sobic.010G103200,Zm00001eb280220
Sobic.010G112600,Zm00001eb280420
Sobic.010G112600,Zm00001eb280430
Sobic.010G112000,Zm00001eb280540
Sobic.009G059300,Zm00001eb282020
Sobic.009G059300,Zm00001eb282030
Sobic.009G085500,Zm00001eb284330
Sobic.009G108400,Zm00001eb285910
Sobic.009G105900,Zm00001eb286030
Sobic.009G120500,Zm00001eb286850
Sobic.009G123500,Zm00001eb286990
Sobic.009G132600,Zm00001eb287780
Sobic.009G132800,Zm00001eb287780
Sobic.009G132600,Zm00001eb287790
Sobic.009G132800,Zm00001eb287790
Sobic.009G134450,Zm00001eb287780
Sobic.009G134450,Zm00001eb287790
Sobic.009G136800,Zm00001eb288010
Sobic.009G136800,Zm00001eb288000
Sobic.009G137200,Zm00001eb288070
Sobic.009G140700,Zm00001eb288280
Sobic.009G151800,Zm00001eb289140
Sobic.009G151800,Zm00001eb289150
Sobic.009G167100,Zm00001eb289920
Sobic.009G180000,Zm00001eb291330
Sobic.009G180000,Zm00001eb291340
Sobic.009G189300,Zm00001eb292080
Sobic.009G191400,Zm00001eb292370
Sobic.009G199300,Zm00001eb292980
Sobic.009G199300,Zm00001eb292990
Sobic.009G200200,Zm00001eb293110
Sobic.009G203500,Zm00001eb293670
Sobic.009G203500,Zm00001eb293680
Sobic.009G225700,Zm00001eb295220
Sobic.009G225700,Zm00001eb295210
Sobic.009G226400,Zm00001eb295320
Sobic.009G234300,Zm00001eb296060
Sobic.009G239301,Zm00001eb296480
Sobic.009G239500,Zm00001eb296480
Sobic.009G249500,Zm00001eb297640
Sobic.002G014400,Zm00001eb298960
Sobic.002G014400,Zm00001eb298950
Sobic.002G031700,Zm00001eb299860
Sobic.002G036300,Zm00001eb300160
Sobic.002G040700,Zm00001eb300510
Sobic.002G043500,Zm00001eb300740
Sobic.002G049750,Zm00001eb301130
Sobic.002G049800,Zm00001eb301130
Sobic.002G052400,Zm00001eb301300
Sobic.002G055800,Zm00001eb301580
Sobic.002G060900,Zm00001eb302280
Sobic.002G062500,Zm00001eb302330
Sobic.002G071400,Zm00001eb302830
Sobic.002G072300,Zm00001eb302930
Sobic.002G072400,Zm00001eb302940
Sobic.002G072500,Zm00001eb302940
Sobic.002G076500,Zm00001eb303240
Sobic.002G083600,Zm00001eb303810
Sobic.002G083600,Zm00001eb303820
Sobic.002G095700,Zm00001eb304620
Sobic.002G117000,Zm00001eb305930
Sobic.002G141900,Zm00001eb307330
Sobic.002G156000,Zm00001eb308990
Sobic.002G156000,Zm00001eb309000
Sobic.002G159900,Zm00001eb309230
Sobic.002G173100,Zm00001eb310060
Sobic.002G174000,Zm00001eb310230
Sobic.002G174000,Zm00001eb310240
Sobic.002G186300,Zm00001eb311400
Sobic.002G205100,Zm00001eb313190
Sobic.002G205100,Zm00001eb313180
Sobic.002G211700,Zm00001eb313810
Sobic.002G211700,Zm00001eb313800
Sobic.002G213300,Zm00001eb313900
Sobic.002G213300,Zm00001eb313890
Sobic.002G214200,Zm00001eb313960
Sobic.002G217400,Zm00001eb314240
Sobic.002G217600,Zm00001eb314250
Sobic.002G229400,Zm00001eb315280
Sobic.002G239700,Zm00001eb316130
Sobic.002G239700,Zm00001eb316140
Sobic.002G244901,Zm00001eb316520
Sobic.002G248600,Zm00001eb316800
Sobic.002G255700,Zm00001eb317510
Sobic.002G256000,Zm00001eb317510
Sobic.002G255700,Zm00001eb317520
Sobic.002G256000,Zm00001eb317520
Sobic.002G262500,Zm00001eb318290
Sobic.002G272800,Zm00001eb319380
Sobic.002G296200,Zm00001eb320330
Sobic.002G306300,Zm00001eb321710
Sobic.002G310000,Zm00001eb322070
Sobic.002G310000,Zm00001eb322100
Sobic.002G311400,Zm00001eb322210
Sobic.002G311400,Zm00001eb322220
Sobic.002G315200,Zm00001eb322530
Sobic.002G323300,Zm00001eb323050
Sobic.002G326500,Zm00001eb323210
Sobic.002G326500,Zm00001eb323220
Sobic.002G329500,Zm00001eb323450
Sobic.002G330800,Zm00001eb323550
Sobic.002G330800,Zm00001eb323560
Sobic.002G339600,Zm00001eb324270
Sobic.002G339600,Zm00001eb324280
Sobic.002G342500,Zm00001eb324590
Sobic.002G342600,Zm00001eb324590
Sobic.002G363200,Zm00001eb326640
Sobic.002G366600,Zm00001eb326850
Sobic.002G375800,Zm00001eb327530
Sobic.002G376100,Zm00001eb327580
Sobic.002G390800,Zm00001eb328750
Sobic.002G395500,Zm00001eb329190
Sobic.002G404400,Zm00001eb329850
Sobic.002G405500,Zm00001eb329890
Sobic.002G405600,Zm00001eb329900
Sobic.002G411500,Zm00001eb330240
Sobic.002G411500,Zm00001eb330230
Sobic.002G416000,Zm00001eb330500
Sobic.002G416000,Zm00001eb330510
Sobic.002G420100,Zm00001eb330810
Sobic.002G420200,Zm00001eb330810
Sobic.002G420100,Zm00001eb330820
Sobic.002G420200,Zm00001eb330820
Sobic.002G423600,Zm00001eb331150
Sobic.002G281700,Zm00001eb331760
Sobic.002G280600,Zm00001eb331900
Sobic.002G280500,Zm00001eb331900
Sobic.003G109900,Zm00001eb333990
Sobic.003G087000,Zm00001eb335080
Sobic.003G087100,Zm00001eb335080
Sobic.003G087000,Zm00001eb335090
Sobic.003G087100,Zm00001eb335090
Sobic.003G070800,Zm00001eb335970
Sobic.003G058500,Zm00001eb336250
Sobic.003G042400,Zm00001eb337140
Sobic.003G043600,Zm00001eb336990
Sobic.003G043600,Zm00001eb337000
Sobic.003G039400,Zm00001eb337690
Sobic.003G039400,Zm00001eb337680
Sobic.003G006300,Zm00001eb339300
Sobic.003G015000,Zm00001eb338810
Sobic.003G015100,Zm00001eb338810
Sobic.003G015000,Zm00001eb338800
Sobic.003G015100,Zm00001eb338800
Sobic.003G147000,Zm00001eb339870
Sobic.003G150500,Zm00001eb340520
Sobic.009G215000,Zm00001eb342380
Sobic.003G161500,Zm00001eb341260
Sobic.009G217900,Zm00001eb342640
Sobic.009G217900,Zm00001eb342650
Sobic.009G226900,Zm00001eb343220
Sobic.009G252400,Zm00001eb345150
Sobic.009G252500,Zm00001eb345150
Sobic.009G252600,Zm00001eb345150
Sobic.009G252400,Zm00001eb345160
Sobic.009G252500,Zm00001eb345160
Sobic.009G252600,Zm00001eb345160
Sobic.009G253101,Zm00001eb345170
Sobic.009G061800,Zm00001eb345790
Sobic.009G062300,Zm00001eb345790
Sobic.009G122100,Zm00001eb347110
Sobic.009G088200,Zm00001eb347570
Sobic.009G145900,Zm00001eb348890
Sobic.009G145900,Zm00001eb348900
Sobic.009G135800,Zm00001eb349530
Sobic.009G100300,Zm00001eb350290
Sobic.009G084900,Zm00001eb350390
Sobic.009G082600,Zm00001eb350460
Sobic.009G083300,Zm00001eb350510
Sobic.009G171300,Zm00001eb351960
Sobic.009G188000,Zm00001eb352770
Sobic.009G188000,Zm00001eb352760
Sobic.009G191600,Zm00001eb352860
Sobic.009G044900,Zm00001eb354190
Sobic.009G040400,Zm00001eb354420
Sobic.009G032200,Zm00001eb354730
Sobic.009G022000,Zm00001eb355370
Sobic.009G022500,Zm00001eb355370
Sobic.009G022000,Zm00001eb355380
Sobic.009G022500,Zm00001eb355380
Sobic.009G022000,Zm00001eb355360
Sobic.009G022500,Zm00001eb355360
Sobic.009G003700,Zm00001eb356140
Sobic.009G212400,Zm00001eb356450
Sobic.003G186700,Zm00001eb356540
Sobic.003G186900,Zm00001eb356560
Sobic.003G190100,Zm00001eb356840
Sobic.003G197500,Zm00001eb357090
Sobic.003G197500,Zm00001eb357100
Sobic.003G205501,Zm00001eb357580
Sobic.003G232600,Zm00001eb359080
Sobic.003G232600,Zm00001eb359090
Sobic.003G233200,Zm00001eb359110
Sobic.003G246100,Zm00001eb359600
Sobic.003G248300,Zm00001eb359730
Sobic.003G262400,Zm00001eb360590
Sobic.003G273900,Zm00001eb361230
Sobic.003G404700,Zm00001eb364430
Sobic.003G404700,Zm00001eb364440
Sobic.003G395600,Zm00001eb365190
Sobic.003G395300,Zm00001eb365390
Sobic.003G384700,Zm00001eb365820
Sobic.003G384800,Zm00001eb365820
Sobic.003G384900,Zm00001eb365820
Sobic.003G384700,Zm00001eb365830
Sobic.003G384800,Zm00001eb365830
Sobic.003G384900,Zm00001eb365830
Sobic.003G373600,Zm00001eb366470
Sobic.003G359400,Zm00001eb367330
Sobic.003G359200,Zm00001eb367430
Sobic.003G359200,Zm00001eb367420
Sobic.003G350900,Zm00001eb367990
Sobic.003G350100,Zm00001eb368020
Sobic.003G348600,Zm00001eb368120
Sobic.003G348700,Zm00001eb368120
Sobic.003G343500,Zm00001eb368430
Sobic.003G342000,Zm00001eb368560
Sobic.003G338100,Zm00001eb368820
Sobic.003G324200,Zm00001eb369570
Sobic.003G315800,Zm00001eb369930
Sobic.003G315500,Zm00001eb369930
Sobic.003G308500,Zm00001eb370170
Sobic.003G308300,Zm00001eb370240
Sobic.003G303800,Zm00001eb370470
Sobic.003G296700,Zm00001eb370920
Sobic.003G296700,Zm00001eb370930
Sobic.003G294600,Zm00001eb371020
Sobic.010G095100,Zm00001eb372190
Sobic.010G095100,Zm00001eb372180
Sobic.010G085000,Zm00001eb372990
Sobic.010G085000,Zm00001eb373000
Sobic.010G073600,Zm00001eb373970
Sobic.010G065900,Zm00001eb374640
Sobic.010G065900,Zm00001eb374650
Sobic.010G063700,Zm00001eb374840
Sobic.010G052300,Zm00001eb375600
Sobic.010G052300,Zm00001eb375590
Sobic.010G050700,Zm00001eb375820
Sobic.010G047100,Zm00001eb376140
Sobic.010G047200,Zm00001eb376140
Sobic.010G047100,Zm00001eb376150
Sobic.010G047200,Zm00001eb376150
Sobic.010G041301,Zm00001eb376780
Sobic.010G041400,Zm00001eb376780
Sobic.010G041301,Zm00001eb376790
Sobic.010G041400,Zm00001eb376790
Sobic.010G039700,Zm00001eb376820
Sobic.010G032500,Zm00001eb377360
Sobic.010G032500,Zm00001eb377370
Sobic.010G032400,Zm00001eb377380
Sobic.010G030700,Zm00001eb377420
Sobic.010G030800,Zm00001eb377420
Sobic.010G030700,Zm00001eb377430
Sobic.010G030800,Zm00001eb377430
Sobic.010G024500,Zm00001eb377970
Sobic.010G020400,Zm00001eb378360
Sobic.010G017900,Zm00001eb378550
Sobic.010G002000,Zm00001eb379480
Sobic.010G105300,Zm00001eb379910
Sobic.010G105300,Zm00001eb379920
Sobic.010G126000,Zm00001eb381220
Sobic.010G127200,Zm00001eb381240
Sobic.010G164400,Zm00001eb384760
Sobic.010G164400,Zm00001eb384750
Sobic.010G163100,Zm00001eb384890
Sobic.010G181500,Zm00001eb385870
Sobic.010G185200,Zm00001eb386270
Sobic.010G188200,Zm00001eb386650
Sobic.010G188200,Zm00001eb386660
Sobic.010G188300,Zm00001eb386650
Sobic.010G188300,Zm00001eb386660
Sobic.010G208600,Zm00001eb388580
Sobic.010G209400,Zm00001eb388650
Sobic.010G211300,Zm00001eb388790
Sobic.010G109200,Zm00001eb380010
Sobic.010G109200,Zm00001eb380020
Sobic.010G109200,Zm00001eb380030
Sobic.010G109400,Zm00001eb380060
Sobic.010G109400,Zm00001eb380050
Sobic.010G220400,Zm00001eb389810
Sobic.001G294700,Zm00001eb390920
Sobic.001G294700,Zm00001eb390910
Sobic.001G296500,Zm00001eb390950
Sobic.001G296500,Zm00001eb390940
Sobic.001G296400,Zm00001eb390960
Sobic.001G302000,Zm00001eb391510
Sobic.001G302000,Zm00001eb391500
Sobic.001G335000,Zm00001eb393170
Sobic.001G308900,Zm00001eb393970
Sobic.001G365900,Zm00001eb394410
Sobic.001G394400,Zm00001eb396030
Sobic.001G406800,Zm00001eb396990
Sobic.001G410100,Zm00001eb397190
Sobic.001G420900,Zm00001eb397670
Sobic.001G431000,Zm00001eb398230
Sobic.001G440100,Zm00001eb398900
Sobic.001G443300,Zm00001eb399210
Sobic.001G445100,Zm00001eb399270
Sobic.001G450000,Zm00001eb399630
Sobic.001G453000,Zm00001eb399930
Sobic.001G457300,Zm00001eb400240
Sobic.001G458400,Zm00001eb400300
Sobic.001G458600,Zm00001eb400300
Sobic.001G468700,Zm00001eb400990
Sobic.001G477700,Zm00001eb401530
Sobic.001G501300,Zm00001eb403110
Sobic.001G532100,Zm00001eb403970
Sobic.001G540400,Zm00001eb404370
Sobic.001G543100,Zm00001eb404510
Sobic.001G324900,Zm00001eb404700
Sobic.006G084000,Zm00001eb082610
Sobic.006G084000,Zm00001eb082600
Sobic.001G543900,Zm00001eb000210
Sobic.001G542200,Zm00001eb000370
Sobic.001G541500,Zm00001eb000420
Sobic.001G541300,Zm00001eb000430
Sobic.001G541400,Zm00001eb000430
Sobic.001G541300,Zm00001eb000440
Sobic.001G541400,Zm00001eb000440
Sobic.001G534000,Zm00001eb000890
Sobic.001G533600,Zm00001eb000940
Sobic.001G533600,Zm00001eb000930
Sobic.001G529800,Zm00001eb001370
Sobic.001G528300,Zm00001eb001530
Sobic.001G527100,Zm00001eb001640
Sobic.001G525300,Zm00001eb001820
Sobic.001G519300,Zm00001eb002300
Sobic.001G518400,Zm00001eb002430
Sobic.001G517600,Zm00001eb002520
Sobic.001G517500,Zm00001eb002530
Sobic.001G516000,Zm00001eb002620
Sobic.001G514800,Zm00001eb002740
Sobic.001G513400,Zm00001eb002860
Sobic.001G510600,Zm00001eb003200
Sobic.001G508800,Zm00001eb003440
Sobic.001G508532,Zm00001eb003450
Sobic.001G508600,Zm00001eb003450
Sobic.001G498400,Zm00001eb004400
Sobic.001G497000,Zm00001eb004540
Sobic.001G496500,Zm00001eb004630
Sobic.001G492300,Zm00001eb005220
Sobic.001G489900,Zm00001eb005380
Sobic.001G489800,Zm00001eb005390
Sobic.001G488500,Zm00001eb005530
Sobic.001G485000,Zm00001eb005770
Sobic.001G482300,Zm00001eb006020
Sobic.001G481900,Zm00001eb006090
Sobic.001G481900,Zm00001eb006080
Sobic.001G481800,Zm00001eb006140
Sobic.001G479900,Zm00001eb006330
Sobic.001G479900,Zm00001eb006340
Sobic.001G479900,Zm00001eb006320
Sobic.001G477900,Zm00001eb006550
Sobic.001G476700,Zm00001eb006660
Sobic.001G474500,Zm00001eb006910
Sobic.001G473600,Zm00001eb007030
Sobic.001G465800,Zm00001eb007730
Sobic.001G466000,Zm00001eb007740
Sobic.001G466400,Zm00001eb007740
Sobic.001G469700,Zm00001eb008090
Sobic.001G472200,Zm00001eb008320
Sobic.001G472200,Zm00001eb008330
Sobic.003G336800,Zm00001eb149660
Sobic.001G455900,Zm00001eb008690
Sobic.001G454900,Zm00001eb008790
Sobic.001G452900,Zm00001eb008930
Sobic.001G451901,Zm00001eb009070
Sobic.001G452000,Zm00001eb009070
Sobic.001G451901,Zm00001eb009060
Sobic.001G452000,Zm00001eb009060
Sobic.001G450600,Zm00001eb009240
Sobic.001G445200,Zm00001eb009870
Sobic.001G445100,Zm00001eb009880
Sobic.001G443300,Zm00001eb010020
Sobic.001G443200,Zm00001eb010030
Sobic.001G441600,Zm00001eb010160
Sobic.001G439000,Zm00001eb010470
Sobic.001G439000,Zm00001eb010460
Sobic.001G437100,Zm00001eb010600
Sobic.001G433800,Zm00001eb011010
Sobic.001G432000,Zm00001eb011200
Sobic.001G429100,Zm00001eb011490
Sobic.001G428400,Zm00001eb011590
Sobic.001G428100,Zm00001eb011620
Sobic.001G427200,Zm00001eb011730
Sobic.001G426200,Zm00001eb011840
Sobic.001G425500,Zm00001eb011930
Sobic.001G424500,Zm00001eb012020
Sobic.001G424500,Zm00001eb012030
Sobic.001G423800,Zm00001eb012080
Sobic.001G418800,Zm00001eb012530
Sobic.001G418700,Zm00001eb012540
Sobic.001G418400,Zm00001eb012560
Sobic.001G418200,Zm00001eb012570
Sobic.001G413500,Zm00001eb012890
Sobic.001G411900,Zm00001eb013000
Sobic.001G409900,Zm00001eb013120
Sobic.001G406000,Zm00001eb013480
Sobic.001G404500,Zm00001eb013660
Sobic.001G402200,Zm00001eb013890
Sobic.001G402200,Zm00001eb013880
Sobic.001G402050,Zm00001eb013900
Sobic.001G401700,Zm00001eb013940
Sobic.001G400400,Zm00001eb014040
Sobic.001G400400,Zm00001eb014020
Sobic.001G396500,Zm00001eb014570
Sobic.001G396000,Zm00001eb014640
Sobic.001G395500,Zm00001eb014730
Sobic.001G395200,Zm00001eb014760
Sobic.001G395200,Zm00001eb014770
Sobic.001G394100,Zm00001eb014860
Sobic.001G394250,Zm00001eb014860
Sobic.001G391800,Zm00001eb015080
Sobic.001G390500,Zm00001eb015170
Sobic.001G390300,Zm00001eb015200
Sobic.001G389800,Zm00001eb015240
Sobic.001G386700,Zm00001eb015490
Sobic.001G385000,Zm00001eb015690
Sobic.001G384200,Zm00001eb015760
Sobic.001G382700,Zm00001eb015890
Sobic.001G382500,Zm00001eb015920
Sobic.001G381500,Zm00001eb015990
Sobic.001G379100,Zm00001eb016200
Sobic.001G373000,Zm00001eb016760
Sobic.001G370100,Zm00001eb017060
Sobic.001G368800,Zm00001eb017150
Sobic.001G368800,Zm00001eb017160
Sobic.001G365200,Zm00001eb017520
Sobic.001G364200,Zm00001eb017620
Sobic.001G364400,Zm00001eb017620
Sobic.001G364100,Zm00001eb017630
Sobic.001G363700,Zm00001eb017640
Sobic.001G360500,Zm00001eb017930
Sobic.001G360200,Zm00001eb017970
Sobic.001G357600,Zm00001eb018250
Sobic.001G357650,Zm00001eb018250
Sobic.001G357600,Zm00001eb018260
Sobic.001G357650,Zm00001eb018260
Sobic.001G356600,Zm00001eb018350
Sobic.001G356200,Zm00001eb018380
Sobic.001G355200,Zm00001eb018490
Sobic.001G345600,Zm00001eb019360
Sobic.001G345700,Zm00001eb019360
Sobic.001G345800,Zm00001eb019360
Sobic.001G341700,Zm00001eb019600
Sobic.001G338600,Zm00001eb019930
Sobic.001G335000,Zm00001eb020150
Sobic.001G332300,Zm00001eb020420
Sobic.001G331800,Zm00001eb020470
Sobic.001G331700,Zm00001eb020470
Sobic.001G331200,Zm00001eb020510
Sobic.001G331200,Zm00001eb020520
Sobic.001G330925,Zm00001eb020530
Sobic.001G330000,Zm00001eb020660
Sobic.001G328500,Zm00001eb020740
Sobic.001G328500,Zm00001eb020750
Sobic.001G327800,Zm00001eb020860
Sobic.001G320200,Zm00001eb021510
Sobic.001G320000,Zm00001eb021530
Sobic.001G318300,Zm00001eb021600
Sobic.001G318500,Zm00001eb021600
Sobic.001G318600,Zm00001eb021600
Sobic.001G318700,Zm00001eb021600
Sobic.001G318800,Zm00001eb021600
Sobic.001G318900,Zm00001eb021600
Sobic.001G319000,Zm00001eb021600
Sobic.001G319100,Zm00001eb021600
Sobic.001G319200,Zm00001eb021600
Sobic.001G319300,Zm00001eb021600
Sobic.001G316000,Zm00001eb021840
Sobic.001G313600,Zm00001eb022110
Sobic.001G313400,Zm00001eb022130
Sobic.001G313000,Zm00001eb022220
Sobic.001G313000,Zm00001eb022210
Sobic.001G312600,Zm00001eb022280
Sobic.001G309900,Zm00001eb022580
Sobic.001G295700,Zm00001eb023740
Sobic.001G304700,Zm00001eb022980
Sobic.001G304000,Zm00001eb023080
Sobic.001G292200,Zm00001eb024130
Sobic.001G291000,Zm00001eb024240
Sobic.001G285000,Zm00001eb024920
Sobic.001G282800,Zm00001eb025180
Sobic.001G273700,Zm00001eb026030
Sobic.001G273000,Zm00001eb026090
Sobic.001G273100,Zm00001eb026090
Sobic.001G268300,Zm00001eb026400
Sobic.001G267800,Zm00001eb026430
Sobic.001G265700,Zm00001eb026550
Sobic.001G265300,Zm00001eb026580
Sobic.K006800,Zm00001eb027800
Sobic.K006500,Zm00001eb027810
Sobic.008G130000,Zm00001eb028500
Sobic.001G354900,Zm00001eb018560
Sobic.008G131100,Zm00001eb028570
Sobic.008G132400,Zm00001eb028690
Sobic.008G132400,Zm00001eb028700
Sobic.008G133000,Zm00001eb028760
Sobic.008G133500,Zm00001eb028810
Sobic.008G133600,Zm00001eb028810
Sobic.008G135901,Zm00001eb029140
Sobic.008G136200,Zm00001eb029250
Sobic.008G138500,Zm00001eb029380
Sobic.008G139800,Zm00001eb029490
Sobic.008G139800,Zm00001eb029510
Sobic.008G141400,Zm00001eb029680
Sobic.008G145800,Zm00001eb030300
Sobic.008G147300,Zm00001eb030420
Sobic.008G148101,Zm00001eb030450
Sobic.008G148101,Zm00001eb033670
Sobic.008G149800,Zm00001eb030540
Sobic.008G152100,Zm00001eb030780
Sobic.008G152100,Zm00001eb030770
Sobic.008G151432,Zm00001eb030790
Sobic.008G152300,Zm00001eb030790
Sobic.008G151432,Zm00001eb030800
Sobic.008G152300,Zm00001eb030800
Sobic.008G151432,Zm00001eb030830
Sobic.008G152300,Zm00001eb030830
Sobic.008G157200,Zm00001eb031220
Sobic.008G159901,Zm00001eb031270
Sobic.008G165900,Zm00001eb031600
